Assignment,AttackType,MaliciousPct,Model,SuccessRate,FailureRate,Latency,MAR,ServiceDenialRate,ServiceDenialCount,Availability,PoolAvailability,HonestAvailability,TPR_gov,FPR_gov,FNR_gov,TNR_gov,Precision_gov,NPV_gov,F1_gov,TPR_sel,FPR_sel,FNR_sel,TNR_sel,Precision_sel,NPV_sel,F1_sel,PMTI,RepSep,SER_mal,EarlyMAR_100,PctGoodSel,PctWarningSel,PctServiceDenial,FailMalicious_Pct,FailHonest_Pct,UndetectedMaliciousRate,TPR,FPR,FNR,TNR,Precision,NPV,F1,FirstHalf_SR,FirstHalf_MAR,SecondHalf_SR,SecondHalf_MAR,SR_Drop,MAR_Drop,MalSelected_Phase1,MalSelected_Phase2,MalSelectRatio,InitialMAR_Phase2,FinalMAR_Phase2,MARImprovement,RunsToDetect,StalenessScore
xu_aligned,always,0,Threshold-NoTierSel,96.8875502,3.112449799,197.4033986,100,0.4,4,99.6,100,100,0,0,0,100,0,100,0,0,3.112449799,0,96.8875502,0,100,0,NaN,NaN,NaN,100,100,0,0.4,0,100,NaN,0,0,0,100,0,100,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,Beta,96.94189602,3.058103976,196.6336911,99.8,1.9,19,98.1,97.14285714,100,28.57142857,0,71.42857143,100,100,92.64705882,44.44444444,100,2.860061287,0,97.13993871,6.666666667,100,12.5,1,0.582124804,NaN,100,96.53414883,3.465851172,1.9,6.666666667,93.33333333,71.42857143,28.57142857,0,71.42857143,100,100,92.64705882,44.44444444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,REVS-T,97.04383282,2.956167176,196.3634662,99.9,1.9,19,98.1,98.57142857,100,14.28571429,0,85.71428571,100,100,91.30434783,25,100,2.857142857,0,97.14285714,3.448275862,100,6.666666667,1,0.344245486,NaN,100,99.8980632,0.101936799,1.9,3.448275862,96.55172414,85.71428571,14.28571429,0,85.71428571,100,100,91.30434783,25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,REVS-T-Uniform,96.83995923,3.160040775,196.9679223,99.7,1.9,19,98.1,98.57142857,100,14.28571429,0,85.71428571,100,100,91.30434783,25,100,2.862985685,0,97.13701431,9.677419355,100,17.64705882,2,0.173600759,NaN,100,85.32110092,14.67889908,1.9,9.677419355,90.32258065,85.71428571,14.28571429,0,85.71428571,100,100,91.30434783,25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,Threshold,97.04383282,2.956167176,196.3634662,99.9,1.9,19,98.1,98.57142857,100,14.28571429,0,85.71428571,100,100,91.30434783,25,100,2.857142857,0,97.14285714,3.448275862,100,6.666666667,1,0.32987557,NaN,100,99.8980632,0.101936799,1.9,3.448275862,96.55172414,85.71428571,14.28571429,0,85.71428571,100,100,91.30434783,25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,Threshold-MaxRep,97.04383282,2.956167176,196.3634662,99.9,1.9,19,98.1,98.57142857,100,14.28571429,0,85.71428571,100,100,91.30434783,25,100,2.857142857,0,97.14285714,3.448275862,100,6.666666667,1,0.331539364,NaN,100,99.8980632,0.101936799,1.9,3.448275862,96.55172414,85.71428571,14.28571429,0,85.71428571,100,100,91.30434783,25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,Threshold-NoTierSel,96.93877551,3.06122449,196.959496,99.8,2,20,98,97.14285714,100,28.57142857,0,71.42857143,100,100,92.64705882,44.44444444,100,2.862985685,0,97.13701431,6.666666667,100,12.5,1,0.329962039,NaN,100,99.79591837,0.204081633,2,6.666666667,93.33333333,71.42857143,28.57142857,0,71.42857143,100,100,92.64705882,44.44444444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,30,Beta,90.1194354,9.880564604,211.5644424,93.7,7.9,79,92.1,78.57142857,97.95918367,66.66666667,2.040816327,33.33333333,97.95918367,93.33333333,87.27272727,77.77777778,100,3.263403263,0,96.73659674,69.23076923,100,81.81818182,1,0.686850239,NaN,87,90.4451683,9.554831705,7.9,69.23076923,30.76923077,33.33333333,66.66666667,2.040816327,33.33333333,97.95918367,93.33333333,87.27272727,77.77777778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,30,REVS-T,95.221843,4.778156997,201.468354,98.6,12.1,121,87.9,80,100,66.66666667,0,33.33333333,100,100,87.5,80,100,3.23699422,0,96.76300578,33.33333333,100,50,1,0.337020729,NaN,94,98.407281,1.592718999,12.1,33.33333333,66.66666667,33.33333333,66.66666667,0,33.33333333,100,100,87.5,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,30,REVS-T-Uniform,90.81858407,9.181415929,209.9150345,94.5,9.6,96,90.4,80,100,66.66666667,0,33.33333333,100,100,87.5,80,100,3.297997644,0,96.70200236,66.26506024,100,79.71014493,2,0.17755043,NaN,81,82.30088496,17.69911504,9.6,66.26506024,33.73493976,33.33333333,66.66666667,0,33.33333333,100,100,87.5,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,30,Threshold,95.221843,4.778156997,201.468354,98.6,12.1,121,87.9,80,100,66.66666667,0,33.33333333,100,100,87.5,80,100,3.23699422,0,96.76300578,33.33333333,100,50,1,0.325520482,NaN,94,98.407281,1.592718999,12.1,33.33333333,66.66666667,33.33333333,66.66666667,0,33.33333333,100,100,87.5,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,30,Threshold-MaxRep,90.87947883,9.120521173,209.9756878,94.4,7.9,79,92.1,80,100,66.66666667,0,33.33333333,100,100,87.5,80,100,3.23699422,0,96.76300578,66.66666667,100,80,1,0.355830783,NaN,92,93.91965255,6.080347448,7.9,66.66666667,33.33333333,33.33333333,66.66666667,0,33.33333333,100,100,87.5,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,30,Threshold-NoTierSel,95.17241379,4.827586207,201.1414001,98.6,13,130,87,80,100,66.66666667,0,33.33333333,100,100,87.5,80,100,3.271028037,0,96.72897196,33.33333333,100,50,1,0.32563494,NaN,88,98.3908046,1.609195402,13,33.33333333,66.66666667,33.33333333,66.66666667,0,33.33333333,100,100,87.5,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,50,Beta,74.4160178,25.5839822,231.8222141,78.9,10.1,101,89.9,72.85714286,97.14285714,51.42857143,2.857142857,48.57142857,97.14285714,94.73684211,66.66666667,66.66666667,100,2.761627907,0,97.23837209,91.73913043,100,95.69160998,1,0.755782853,NaN,73,74.19354839,25.80645161,10.1,91.73913043,8.260869565,48.57142857,51.42857143,2.857142857,48.57142857,97.14285714,94.73684211,66.66666667,66.66666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,50,REVS-T,94.68531469,5.314685315,195.367427,98.2,28.5,285,71.5,74.28571429,100,51.42857143,0,48.57142857,100,100,67.30769231,67.9245283,100,2.869440459,0,97.13055954,47.36842105,100,64.28571429,1,0.329079855,NaN,86,97.48251748,2.517482517,28.5,47.36842105,52.63157895,48.57142857,51.42857143,0,48.57142857,100,100,67.30769231,67.9245283,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,50,REVS-T-Uniform,88.22733424,11.77266576,207.5467051,93.2,26.1,261,73.9,72.85714286,97.14285714,51.42857143,2.857142857,48.57142857,97.14285714,94.73684211,66.66666667,66.66666667,100,2.831594635,0,97.16840537,78.16091954,100,87.74193548,2,0.168868087,NaN,65,78.34912043,21.65087957,26.1,78.16091954,21.83908046,48.57142857,51.42857143,2.857142857,48.57142857,97.14285714,94.73684211,66.66666667,66.66666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,50,Threshold,94.68531469,5.314685315,195.367427,98.2,28.5,285,71.5,74.28571429,100,51.42857143,0,48.57142857,100,100,67.30769231,67.9245283,100,2.869440459,0,97.13055954,47.36842105,100,64.28571429,1,0.319831853,NaN,86,97.48251748,2.517482517,28.5,47.36842105,52.63157895,48.57142857,51.42857143,0,48.57142857,100,100,67.30769231,67.9245283,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,50,Threshold-MaxRep,75.30589544,24.69410456,230.6578742,79.8,10.1,101,89.9,74.28571429,100,51.42857143,0,48.57142857,100,100,67.30769231,67.9245283,100,2.869440459,0,97.13055954,90.99099099,100,95.28301887,1,0.363352944,NaN,82,77.53058954,22.46941046,10.1,90.99099099,9.009009009,48.57142857,51.42857143,0,48.57142857,100,100,67.30769231,67.9245283,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,50,Threshold-NoTierSel,94.7740113,5.225988701,194.826828,98.2,29.2,292,70.8,74.28571429,100,51.42857143,0,48.57142857,100,100,67.30769231,67.9245283,100,2.753623188,0,97.24637681,48.64864865,100,65.45454545,1,0.320063446,NaN,84,97.45762712,2.542372881,29.2,48.64864865,51.35135135,48.57142857,51.42857143,0,48.57142857,100,100,67.30769231,67.9245283,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,firsthalf,0,Beta,97.77777778,2.222222222,195.1305217,100,1,10,99,98.57142857,98.57142857,0,1.428571429,0,98.57142857,0,100,0,0,2.222222222,0,97.77777778,0,100,0,NaN,NaN,NaN,100,95.95959596,4.04040404,1,0,100,NaN,0,1.428571429,0,98.57142857,0,100,0,96.6,100,97,100,-0.4,0,0,0,NaN,100,100,0,NaN,NaN
xu_aligned,firsthalf,0,REVS-T,97.77777778,2.222222222,195.1305217,100,1,10,99,100,100,0,0,0,100,0,100,0,0,2.222222222,0,97.77777778,0,100,0,NaN,NaN,NaN,100,100,0,1,0,100,NaN,0,0,0,100,0,100,0,96.6,100,97,100,-0.4,0,0,0,NaN,100,100,0,NaN,NaN
xu_aligned,firsthalf,0,REVS-T-Uniform,97.77777778,2.222222222,195.1305217,100,1,10,99,100,100,0,0,0,100,0,100,0,0,2.222222222,0,97.77777778,0,100,0,NaN,NaN,NaN,100,84.04040404,15.95959596,1,0,100,NaN,0,0,0,100,0,100,0,96.6,100,97,100,-0.4,0,0,0,NaN,100,100,0,NaN,NaN
xu_aligned,firsthalf,0,Threshold,97.77777778,2.222222222,195.1305217,100,1,10,99,100,100,0,0,0,100,0,100,0,0,2.222222222,0,97.77777778,0,100,0,NaN,NaN,NaN,100,100,0,1,0,100,NaN,0,0,0,100,0,100,0,96.6,100,97,100,-0.4,0,0,0,NaN,100,100,0,NaN,NaN
xu_aligned,firsthalf,0,Threshold-MaxRep,97.77777778,2.222222222,195.1305217,100,1,10,99,100,100,0,0,0,100,0,100,0,0,2.222222222,0,97.77777778,0,100,0,NaN,NaN,NaN,100,100,0,1,0,100,NaN,0,0,0,100,0,100,0,96.6,100,97,100,-0.4,0,0,0,NaN,100,100,0,NaN,NaN
xu_aligned,firsthalf,0,Threshold-NoTierSel,97.77777778,2.222222222,195.1305217,100,1,10,99,100,100,0,0,0,100,0,100,0,0,2.222222222,0,97.77777778,0,100,0,NaN,NaN,NaN,100,100,0,1,0,100,NaN,0,0,0,100,0,100,0,96.6,100,97,100,-0.4,0,0,0,NaN,100,100,0,NaN,NaN
xu_aligned,firsthalf,10,Beta,96.53414883,3.465851172,195.1539368,100,1.9,19,98.1,95.71428571,95.23809524,0,4.761904762,100,95.23809524,0,89.55223881,0,0,3.465851172,0,96.53414883,0,100,0,NaN,NaN,NaN,100,95.92252803,4.077471967,1.9,0,100,100,0,4.761904762,100,95.23809524,0,89.55223881,0,93.8,100,95.6,100,-1.8,0,0,0,NaN,100,100,0,NaN,NaN
xu_aligned,firsthalf,10,REVS-T,96.53767821,3.462321792,195.1854973,100,1.8,18,98.2,98.57142857,98.41269841,0,1.587301587,100,98.41269841,0,89.85507246,0,0,3.462321792,0,96.53767821,0,100,0,NaN,NaN,NaN,100,100,0,1.8,0,100,100,0,1.587301587,100,98.41269841,0,89.85507246,0,94,100,95.6,100,-1.6,0,0,0,NaN,100,100,0,NaN,NaN
xu_aligned,firsthalf,10,REVS-T-Uniform,96.53767821,3.462321792,195.1854973,99.9,1.8,18,98.2,98.57142857,98.41269841,0,1.587301587,100,98.41269841,0,89.85507246,0,0,3.465851172,100,96.53414883,0,99.89451477,0,NaN,0.094098218,NaN,100,84.62321792,15.37678208,1.8,0,100,100,0,1.587301587,100,98.41269841,0,89.85507246,0,94,99.8,95.6,100,-1.6,-0.2,1,0,0,100,100,0,NaN,3.466666667
xu_aligned,firsthalf,10,Threshold,96.53767821,3.462321792,195.1854973,100,1.8,18,98.2,100,100,0,0,100,100,0,90,0,0,3.462321792,0,96.53767821,0,100,0,NaN,NaN,NaN,100,100,0,1.8,0,100,100,0,0,100,100,0,90,0,94,100,95.6,100,-1.6,0,0,0,NaN,100,100,0,NaN,NaN
xu_aligned,firsthalf,10,Threshold-MaxRep,96.53767821,3.462321792,195.1854973,100,1.8,18,98.2,100,100,0,0,100,100,0,90,0,0,3.462321792,0,96.53767821,0,100,0,NaN,NaN,NaN,100,100,0,1.8,0,100,100,0,0,100,100,0,90,0,94,100,95.6,100,-1.6,0,0,0,NaN,100,100,0,NaN,NaN
xu_aligned,firsthalf,10,Threshold-NoTierSel,96.53767821,3.462321792,195.1854973,100,1.8,18,98.2,100,100,0,0,100,100,0,90,0,0,3.462321792,0,96.53767821,0,100,0,NaN,NaN,NaN,100,100,0,1.8,0,100,100,0,0,100,100,0,90,0,94,100,95.6,100,-1.6,0,0,0,NaN,100,100,0,NaN,NaN
xu_aligned,firsthalf,30,Beta,96.04166667,3.958333333,198.161168,96.7,4,40,96,97.14285714,97.95918367,4.761904762,2.040816327,95.23809524,97.95918367,50,70.58823529,8.695652174,30.3030303,3.020496224,69.6969697,96.97950378,26.31578947,97.50542299,28.16901408,1,0.199879968,NaN,93,96.14583333,3.854166667,4,26.31578947,73.68421053,95.23809524,4.761904762,2.040816327,95.23809524,97.95918367,50,70.58823529,8.695652174,93.2,95.2,91.2,98.2,2,-3,24,9,0.375,98,99,1,460,40.25
xu_aligned,firsthalf,30,REVS-T,96.55172414,3.448275862,196.8538097,98.5,4.3,43,95.7,94.28571429,100,19.04761905,0,80.95238095,100,100,74.24242424,32,26.66666667,3.078556263,73.33333333,96.92144374,12.12121212,98.80952381,16.66666667,1.75,0.289538062,NaN,95,98.43260188,1.567398119,4.3,12.12121212,87.87878788,80.95238095,19.04761905,0,80.95238095,100,100,74.24242424,32,93.2,97.8,91.6,99.2,1.6,-1.4,11,4,0.363636364,99,99,0,262,39.39393939
xu_aligned,firsthalf,30,REVS-T-Uniform,95.83333333,4.166666667,198.5256044,95.6,4,40,96,97.14285714,100,9.523809524,0,90.47619048,100,100,72.05882353,17.39130435,27.27272727,3.056768559,72.72727273,96.94323144,30,96.52173913,28.57142857,4,0.082477416,NaN,91,83.95833333,16.04166667,4,30,70,90.47619048,9.523809524,0,90.47619048,100,100,72.05882353,17.39130435,93.2,93.4,90.8,97.8,2.4,-4.4,33,11,0.333333333,97,99,2,288,40.22222222
xu_aligned,firsthalf,30,Threshold,96.55172414,3.448275862,196.8538097,98.5,4.3,43,95.7,94.28571429,100,19.04761905,0,80.95238095,100,100,74.24242424,32,26.66666667,3.078556263,73.33333333,96.92144374,12.12121212,98.80952381,16.66666667,1.75,0.278748088,NaN,95,98.43260188,1.567398119,4.3,12.12121212,87.87878788,80.95238095,19.04761905,0,80.95238095,100,100,74.24242424,32,93.2,97.8,91.6,99.2,1.6,-1.4,11,4,0.363636364,99,99,0,262,39.39393939
xu_aligned,firsthalf,30,Threshold-MaxRep,96.25,3.75,197.7331546,98.2,4,40,96,91.42857143,100,28.57142857,0,71.42857143,100,100,76.5625,44.44444444,38.88888889,3.078556263,61.11111111,96.92144374,19.44444444,98.80952381,25.92592593,2.166666667,0.28591646,NaN,95,98.125,1.875,4,19.44444444,80.55555556,71.42857143,28.57142857,0,71.42857143,100,100,76.5625,44.44444444,93.2,97.8,91.6,98.6,1.6,-0.8,11,7,0.636363636,98,99,1,242,43.53939394
xu_aligned,firsthalf,30,Threshold-NoTierSel,96.73340358,3.266596417,196.1059296,98.2,5.1,51,94.9,97.14285714,100,9.523809524,0,90.47619048,100,100,72.05882353,17.39130435,11.11111111,3.114930183,88.88888889,96.88506982,6.451612903,98.25708061,8.163265306,2,0.272218006,NaN,93,98.1032666,1.896733404,5.1,6.451612903,93.5483871,90.47619048,9.523809524,0,90.47619048,100,100,72.05882353,17.39130435,92.4,96.8,91.2,99.6,1.2,-2.8,16,2,0.125,99,100,1,99.5,16.01666667
xu_aligned,firsthalf,50,Beta,80.91106291,19.08893709,226.6155591,57.5,7.8,78,92.2,98.57142857,97.14285714,0,2.857142857,100,97.14285714,0,49.27536232,0,38.35294118,2.615694165,61.64705882,97.38430584,92.61363636,64.87935657,54.24292845,NaN,0.103997502,NaN,45,94.79392625,5.206073753,7.8,92.61363636,7.386363636,100,0,2.857142857,100,97.14285714,0,49.27536232,0,89.2,45.8,60,69.2,29.2,-23.4,271,154,0.568265683,58,70,12,NaN,31.07109471
