Assignment,AttackType,MaliciousPct,Model,Seed,SuccessRate,FailureRate,Latency,MAR,ServiceDenialRate,ServiceDenialCount,Availability,PoolAvailability,HonestAvailability,TPR_gov,FPR_gov,FNR_gov,TNR_gov,Precision_gov,NPV_gov,F1_gov,TPR_exp,MalExposureRate,NumMalExposed,NumMalBlacklistedExposed,TPR_sel,FPR_sel,FNR_sel,TNR_sel,Precision_sel,NPV_sel,F1_sel,PMTI,RepSep,RepSep_provider,SER_mal,EarlyMAR_100,PctGoodSel,PctWarningSel,PctServiceDenial,FailMalicious_Pct,FailHonest_Pct,UndetectedMaliciousRate,TPR,FPR,FNR,TNR,Precision,NPV,F1,FirstHalf_SR,FirstHalf_MAR,SecondHalf_SR,SecondHalf_MAR,SR_Drop,MAR_Drop,MalSelected_Phase1,MalSelected_Phase2,MalSelectRatio,InitialMAR_Phase2,FinalMAR_Phase2,MARImprovement,RunsToDetect,StalenessScore
xu_aligned,firsthalf,30,Threshold-MaxRep,2,96.13319012,3.866809882,199.6375621,98.6,6.9,69,93.1,91.42857143,100,28.57142857,0,71.42857143,100,100,76.5625,44.44444444,28.57142857,100,21,6,42.85714286,3.271537623,57.14285714,96.72846238,16.66666667,99.10614525,24,1.666666667,0.282778225,0.234195329,NaN,99,98.28141783,1.71858217,6.9,16.66666667,83.33333333,71.42857143,28.57142857,0,71.42857143,100,100,76.5625,44.44444444,91.4,98.4,87.6,98.8,3.8,-0.4,8,6,0.75,97,100,3,89.66666667,26.45555556
xu_aligned,firsthalf,30,Threshold-MaxRep,3,97.04329461,2.956705385,196.0409308,98.4,5.3,53,94.7,92.85714286,100,23.80952381,0,76.19047619,100,100,75.38461538,38.46153846,23.80952381,100,21,5,31.25,2.470461869,68.75,97.52953813,17.85714286,98.80304679,22.72727273,1.8,0.276201513,0.235096194,NaN,100,98.09926082,1.900739176,5.3,17.85714286,82.14285714,76.19047619,23.80952381,0,76.19047619,100,100,75.38461538,38.46153846,92.2,97.8,91.6,99,0.6,-1.2,11,5,0.454545455,98,99,1,254.4,41.57575758
xu_aligned,firsthalf,30,Threshold-MaxRep,4,96.45922747,3.540772532,199.0389762,97.6,6.8,68,93.2,94.28571429,100,19.04761905,0,80.95238095,100,100,74.24242424,32,19.04761905,100,21,4,16.66666667,3.193832599,83.33333333,96.8061674,12.12121212,97.7753059,14.03508772,2,0.272711983,0.23243013,NaN,92,97.31759657,2.682403433,6.8,12.12121212,87.87878788,80.95238095,19.04761905,0,80.95238095,100,100,74.24242424,32,92.4,96,87.4,99.2,5,-3.2,20,4,0.2,100,98,-2,295,35.33333333
xu_aligned,firsthalf,30,Threshold-MaxRep,5,96.86486486,3.135135135,197.9868316,98.5,7.5,75,92.5,94.28571429,100,19.04761905,0,80.95238095,100,100,74.24242424,32,19.04761905,100,21,4,26.66666667,2.747252747,73.33333333,97.25274725,13.79310345,98.77232143,18.18181818,2,0.272365412,0.229281816,NaN,97,98.27027027,1.72972973,7.5,13.79310345,86.20689655,80.95238095,19.04761905,0,80.95238095,100,100,74.24242424,32,91.2,97.8,88,99.2,3.2,-1.4,11,4,0.363636364,100,100,0,191.75,31.62727273
xu_aligned,firsthalf,30,Threshold-MaxRep,6,96.05122732,3.948772679,194.9605933,98.5,6.3,63,93.7,90,100,33.33333333,0,66.66666667,100,100,77.77777778,50,33.33333333,100,21,7,46.66666667,3.253796095,53.33333333,96.7462039,18.91891892,99.11111111,26.92307692,1.285714286,0.28663882,0.239845706,NaN,95,98.18569904,1.814300961,6.3,18.91891892,81.08108108,66.66666667,33.33333333,0,66.66666667,100,100,77.77777778,50,90.8,98.4,89.2,98.6,1.6,-0.2,8,7,0.875,98,100,2,178.5714286,39.72619048
xu_aligned,firsthalf,30,Threshold-MaxRep,7,96.6029724,3.397027601,200.3207222,98.7,5.8,58,94.2,92.85714286,100,23.80952381,0,76.19047619,100,100,75.38461538,38.46153846,23.80952381,100,21,5,38.46153846,2.906350915,61.53846154,97.09364909,15.625,99.12087912,22.22222222,2,0.27871655,0.237228642,NaN,100,98.61995754,1.380042463,5.8,15.625,84.375,76.19047619,23.80952381,0,76.19047619,100,100,75.38461538,38.46153846,90.4,98.4,91.6,99,-1.2,-0.6,8,5,0.625,98,99,1,179.2,34.97666667
xu_aligned,firsthalf,30,Threshold-MaxRep,8,96.92470838,3.075291622,201.21792,98.4,5.7,57,94.3,94.28571429,100,19.04761905,0,80.95238095,100,100,74.24242424,32,19.04761905,100,21,4,25,2.696871629,75,97.30312837,13.79310345,98.68708972,17.77777778,1.75,0.273013573,0.234934281,NaN,96,98.19724284,1.802757158,5.7,13.79310345,86.20689655,80.95238095,19.04761905,0,80.95238095,100,100,74.24242424,32,91.6,97.6,91.2,99.2,0.4,-1.6,12,4,0.333333333,100,99,-1,211,33.02222222
xu_aligned,firsthalf,30,Threshold-MaxRep,9,95.14255544,4.857444562,195.4135058,98.7,5.3,53,94.7,92.85714286,100,23.80952381,0,76.19047619,100,100,75.38461538,38.46153846,23.80952381,100,21,5,38.46153846,4.389721627,61.53846154,95.61027837,10.86956522,99.11209767,16.94915254,1.6,0.276147696,0.23676369,NaN,96,98.41605069,1.583949314,5.3,10.86956522,89.13043478,76.19047619,23.80952381,0,76.19047619,100,100,75.38461538,38.46153846,90.6,98.4,89.6,99,1,-0.6,8,5,0.625,98,100,2,143.6,30.89666667
xu_aligned,firsthalf,30,Threshold-MaxRep,10,96.91817216,3.081827843,199.7437087,98.2,5.9,59,94.1,90,100,33.33333333,0,66.66666667,100,100,77.77777778,50,33.33333333,100,21,7,38.88888889,2.383531961,61.11111111,97.61646804,24.13793103,98.79385965,29.78723404,1.714285714,0.282983688,0.243256724,NaN,98,98.08714134,1.912858661,5.9,24.13793103,75.86206897,66.66666667,33.33333333,0,66.66666667,100,100,77.77777778,50,91.6,97.6,90.8,98.8,0.8,-1.2,12,6,0.5,99,100,1,179.8333333,32.97777778
xu_aligned,firsthalf,30,Threshold-NoTierSel,1,97.7753059,2.224694105,195.7394318,97.5,10.1,101,89.9,97.14285714,100,9.523809524,0,90.47619048,100,100,72.05882353,17.39130435,9.523809524,100,21,2,8,2.059496568,92,97.94050343,10,97.38339022,8.888888889,1.5,0.268942766,0.242426584,NaN,90,97.10789766,2.892102336,10.1,10,90,90.47619048,9.523809524,0,90.47619048,100,100,72.05882353,17.39130435,87.8,95.4,88,99.6,-0.2,-4.2,23,2,0.086956522,100,99,-1,295,34.11594203
xu_aligned,firsthalf,30,Threshold-NoTierSel,2,96.63774403,3.362255965,198.879189,98.2,7.8,78,92.2,98.57142857,100,4.761904762,0,95.23809524,100,100,71.01449275,9.090909091,4.761904762,100,21,1,5.555555556,3.318584071,94.44444444,96.68141593,3.225806452,98.09203143,4.081632653,2,0.266134118,0.239451428,NaN,97,97.8308026,2.169197397,7.8,3.225806452,96.77419355,95.23809524,4.761904762,0,95.23809524,100,100,71.01449275,9.090909091,90.8,96.6,87.4,99.8,3.4,-3.2,17,1,0.058823529,99,100,1,65,10.31372549
xu_aligned,firsthalf,30,Threshold-NoTierSel,3,97.43589744,2.564102564,195.5304386,98.2,6.4,64,93.6,97.14285714,100,9.523809524,0,90.47619048,100,100,72.05882353,17.39130435,9.523809524,100,21,2,11.11111111,2.396514161,88.88888889,97.60348584,8.333333333,98.24561404,9.523809524,2,0.269678279,0.247480772,NaN,93,97.97008547,2.02991453,6.4,8.333333333,91.66666667,90.47619048,9.523809524,0,90.47619048,100,100,72.05882353,17.39130435,90.8,96.6,91.6,99.8,-0.8,-3.2,17,1,0.058823529,100,100,0,382,34.31372549
xu_aligned,firsthalf,30,Threshold-NoTierSel,4,96.85807151,3.141928494,198.0992776,97.4,7.7,77,92.3,100,100,0,0,100,100,0,70,0,0,100,21,0,0,3.232998885,100,96.76700111,0,97.0917226,0,NaN,0.264571318,0.235456715,NaN,84,96.96641387,3.033586132,7.7,0,100,100,0,0,100,100,0,70,0,91.4,94.8,87.4,100,4,-5.2,26,0,0,100,100,0,NaN,3.466666667
xu_aligned,firsthalf,30,Threshold-NoTierSel,5,97.16157205,2.838427948,196.9096271,98.2,8.4,84,91.6,98.57142857,100,4.761904762,0,95.23809524,100,100,71.01449275,9.090909091,4.761904762,100,21,1,5.555555556,2.783964365,94.44444444,97.21603563,3.846153846,98.08988764,4.545454545,2,0.267274756,0.237087408,NaN,94,97.92576419,2.074235808,8.4,3.846153846,96.15384615,95.23809524,4.761904762,0,95.23809524,100,100,71.01449275,9.090909091,90.2,96.6,87.8,99.8,2.4,-3.2,17,1,0.058823529,100,100,0,127,17.91372549
xu_aligned,firsthalf,30,Threshold-NoTierSel,6,96.45542427,3.544575725,194.6802639,98.2,6.9,69,93.1,94.28571429,100,19.04761905,0,80.95238095,100,100,74.24242424,32,19.04761905,100,21,4,22.22222222,3.176341731,77.77777778,96.82365827,12.12121212,98.44097996,15.68627451,1.5,0.274540186,0.253401995,NaN,95,98.06659506,1.933404941,6.9,12.12121212,87.87878788,80.95238095,19.04761905,0,80.95238095,100,100,74.24242424,32,90.8,97,88.8,99.4,2,-2.4,15,3,0.2,98,100,2,124,21.2
xu_aligned,firsthalf,30,Threshold-NoTierSel,7,96.79144385,3.20855615,200.3031081,98.1,6.5,65,93.5,95.71428571,100,14.28571429,0,85.71428571,100,100,73.13432836,25,14.28571429,100,21,3,15.78947368,2.947598253,84.21052632,97.05240175,10,98.2320442,12.24489796,2,0.268046183,0.245676053,NaN,96,97.96791444,2.032085561,6.5,10,90,85.71428571,14.28571429,0,85.71428571,100,100,73.13432836,25,89.8,96.8,91.2,99.4,-1.4,-2.6,16,3,0.1875,98,100,2,118,20.19166667
xu_aligned,firsthalf,30,Threshold-NoTierSel,8,97.21627409,2.78372591,200.0133528,98.1,6.6,66,93.4,98.57142857,100,4.761904762,0,95.23809524,100,100,71.01449275,9.090909091,4.761904762,100,21,1,5.263157895,2.732240437,94.73684211,97.26775956,3.846153846,98.01762115,4.444444444,1,0.266359133,0.242220281,NaN,90,97.85867238,2.141327623,6.6,3.846153846,96.15384615,95.23809524,4.761904762,0,95.23809524,100,100,71.01449275,9.090909091,90.6,96.4,91,99.8,-0.4,-3.4,18,1,0.055555556,99,100,1,12,3.192592593
xu_aligned,firsthalf,30,Threshold-NoTierSel,9,95.42553191,4.574468085,194.1804086,98.3,6,60,94,94.28571429,100,19.04761905,0,80.95238095,100,100,74.24242424,32,19.04761905,100,21,4,23.52941176,4.225352113,76.47058824,95.77464789,9.302325581,98.55072464,13.33333333,1.75,0.269503488,0.248794928,NaN,93,97.9787234,2.021276596,6,9.302325581,90.69767442,80.95238095,19.04761905,0,80.95238095,100,100,74.24242424,32,90,97.2,89.4,99.4,0.6,-2.2,14,3,0.214285714,99,100,1,78,14.63809524
xu_aligned,firsthalf,30,Threshold-NoTierSel,10,97.41935484,2.580645161,198.3650658,97.9,7,70,93,97.14285714,100,9.523809524,0,90.47619048,100,100,72.05882353,17.39130435,9.523809524,100,21,2,9.523809524,2.420242024,90.47619048,97.57975798,8.333333333,97.90286976,8.888888889,1.5,0.271664908,0.24502173,NaN,92,97.6344086,2.365591398,7,8.333333333,91.66666667,90.47619048,9.523809524,0,90.47619048,100,100,72.05882353,17.39130435,90.4,96,90.8,99.8,-0.4,-3.8,20,1,0.05,100,100,0,138,19.23333333
xu_aligned,firsthalf,30,Threshold-Uniform,1,91.60305344,8.396946565,206.2054953,84.7,8.3,83,91.7,90,100,33.33333333,0,66.66666667,100,100,77.77777778,50,33.33333333,100,21,7,39.21568627,2.22513089,60.78431373,97.77486911,77.92207792,88.92857143,52.17391304,12,0.02601206,0.05528483,NaN,79,21.59214831,78.40785169,8.3,77.92207792,22.07792208,66.66666667,33.33333333,0,66.66666667,100,100,77.77777778,50,89.6,81.4,78.4,88,11.2,-6.6,93,60,0.64516129,85,97,12,285.2857143,52.08602151
xu_aligned,firsthalf,30,Threshold-Uniform,2,92.53731343,7.462686567,206.396267,92,6.2,62,93.8,95.71428571,100,14.28571429,0,85.71428571,100,100,73.13432836,25,14.28571429,100,21,3,53.75,3.146853147,46.25,96.85314685,61.42857143,95.73732719,57.33333333,7,0.039770329,0.031674346,NaN,94,30.38379531,69.61620469,6.2,61.42857143,38.57142857,85.71428571,14.28571429,0,85.71428571,100,100,73.13432836,25,91.4,92,82.2,92,9.2,0,40,40,1,94,95,1,337,50.66666667
xu_aligned,firsthalf,30,Threshold-Uniform,3,94.74789916,5.25210084,200.4833134,92.1,4.8,48,95.2,98.57142857,97.95918367,0,2.040816327,100,97.95918367,0,69.56521739,0,0,100,21,0,36.70886076,2.405498282,63.29113924,97.59450172,58,94.45676275,44.96124031,NaN,0.026284161,0.026973388,NaN,92,31.09243697,68.90756303,4.8,58,42,100,0,2.040816327,100,97.95918367,0,69.56521739,0,92.4,89.6,88,94.6,4.4,-5,52,27,0.519230769,93,96,3,NaN,14.12051282
xu_aligned,firsthalf,30,Threshold-Uniform,4,91.75475687,8.245243129,208.9561044,86.6,5.4,54,94.6,94.28571429,100,19.04761905,0,80.95238095,100,100,74.24242424,32,19.04761905,100,21,4,37.31343284,3.448275862,62.68656716,96.55172414,64.1025641,90.32258065,47.16981132,12.5,0.027311068,0.049157581,NaN,77,29.49260042,70.50739958,5.4,64.1025641,35.8974359,80.95238095,19.04761905,0,80.95238095,100,100,74.24242424,32,93.2,82.8,80.4,90.4,12.8,-7.6,86,48,0.558139535,90,91,1,315.5,43.30232558
xu_aligned,firsthalf,30,Threshold-Uniform,5,93.14040729,6.859592712,205.6626901,89.4,6.7,67,93.3,94.28571429,97.95918367,14.28571429,2.040816327,85.71428571,97.95918367,75,72.72727273,24,14.28571429,100,21,3,40.56603774,2.53929867,59.43396226,97.46070133,67.1875,92.75028769,50.58823529,13.66666667,0.029044197,0.032290544,NaN,85,29.90353698,70.09646302,6.7,67.1875,32.8125,85.71428571,14.28571429,2.040816327,85.71428571,97.95918367,75,72.72727273,24,91.8,86.8,82,92,9.8,-5.2,66,40,0.606060606,89,91,2,401.3333333,44.76767677
xu_aligned,firsthalf,30,Threshold-Uniform,6,93.40425532,6.595744681,200.5963427,92.1,6,60,94,97.14285714,100,9.523809524,0,90.47619048,100,100,72.05882353,17.39130435,9.523809524,100,21,2,43.03797468,3.25203252,56.96202532,96.74796748,54.83870968,94.87471526,48.22695035,8,0.028268584,0.038546104,NaN,92,27.0212766,72.9787234,6,54.83870968,45.16129032,90.47619048,9.523809524,0,90.47619048,100,100,72.05882353,17.39130435,90.8,90.6,84.8,93.6,6,-3,47,32,0.680851064,88,96,8,229,47.2141844
xu_aligned,firsthalf,30,Threshold-Uniform,7,93.83634431,6.163655685,204.9610168,91.8,5.9,59,94.1,97.14285714,97.95918367,4.761904762,2.040816327,95.23809524,97.95918367,50,70.58823529,8.695652174,4.761904762,100,21,1,40.24390244,2.910360885,59.75609756,97.08963912,56.89655172,94.45073613,47.14285714,17,0.025726321,0.03052498,NaN,88,26.46121148,73.53878852,5.9,56.89655172,43.10344828,95.23809524,4.761904762,2.040816327,95.23809524,97.95918367,50,70.58823529,8.695652174,90.4,89.8,86.2,93.8,4.2,-4,51,31,0.607843137,92,92,0,259,43.46405229
xu_aligned,firsthalf,30,Threshold-Uniform,8,93.58569926,6.414300736,207.0538437,89.8,4.9,49,95.1,98.57142857,100,4.761904762,0,95.23809524,100,100,71.01449275,9.090909091,4.761904762,100,21,1,36.2745098,2.826855124,63.7254902,97.17314488,60.6557377,92.69662921,45.39877301,9,0.022862211,0.030906739,NaN,83,28.07570978,71.92429022,4.9,60.6557377,39.3442623,95.23809524,4.761904762,0,95.23809524,100,100,71.01449275,9.090909091,92.2,86.8,85.8,92.8,6.4,-6,66,36,0.545454545,89,94,5,457,45.75757576
xu_aligned,firsthalf,30,Threshold-Uniform,9,93.38235294,6.617647059,198.6619553,91.6,4.8,48,95.2,98.57142857,100,4.761904762,0,95.23809524,100,100,71.01449275,9.090909091,4.761904762,100,21,1,29.76190476,4.377880184,70.23809524,95.62211982,39.68253968,93.36332958,34.01360544,11,0.017083978,0.029949747,NaN,87,25.6302521,74.3697479,4.8,39.68253968,60.31746032,95.23809524,4.761904762,0,95.23809524,100,100,71.01449275,9.090909091,90.6,87.8,87.2,95.4,3.4,-7.6,61,23,0.37704918,95,99,4,130,26.28415301
xu_aligned,firsthalf,30,Threshold-Uniform,10,93.89473684,6.105263158,204.4455352,89.4,5,50,95,94.28571429,100,19.04761905,0,80.95238095,100,100,74.24242424,32,19.04761905,100,21,4,35.8490566,2.369668246,64.1509434,97.63033175,65.51724138,92.37668161,46.34146341,10,0.027589403,0.044563091,NaN,89,28.31578947,71.68421053,5,65.51724138,34.48275862,80.95238095,19.04761905,0,80.95238095,100,100,74.24242424,32,92.6,86,85.8,92.8,6.8,-6.8,70,36,0.514285714,89,97,8,298,47.23809524
xu_aligned,firsthalf,50,3VSL-Binary,1,86.12288136,13.87711864,218.2985027,76.9,5.6,56,94.4,100,100,0,0,100,100,0,50,0,0,100,35,0,51.51515152,1.683029453,48.48484848,98.31697055,90.83969466,86.22386224,65.74585635,NaN,0.229305447,0.245890023,NaN,72,75.74152542,24.25847458,5.6,90.83969466,9.160305344,100,0,0,100,100,0,50,0,93.2,77.2,69.4,76.6,23.8,0.6,114,117,1.026315789,79,78,-1,NaN,19.90526316
xu_aligned,firsthalf,50,3VSL-Binary,2,78.23721436,21.76278564,231.6193818,62.6,8.1,81,91.9,100,100,0,0,100,100,0,50,0,0,100,35,0,49.19786096,2.935779817,50.80213904,97.06422018,92,73.5744089,64.11149826,NaN,0.222715629,0.228514739,NaN,63,60.93579978,39.06420022,8.1,92,8,100,0,0,100,100,0,50,0,90.6,61.4,53.2,63.8,37.4,-2.4,193,181,0.937823834,65,67,2,NaN,21.36373057
xu_aligned,firsthalf,50,3VSL-Binary,3,85.20971302,14.79028698,217.6965169,76.2,9.4,94,90.6,100,100,0,0,100,100,0,50,0,0,100,35,0,46.63865546,3.443113772,53.36134454,96.55688623,82.8358209,83.5492228,59.67741935,NaN,0.21927415,0.244075964,NaN,79,73.3995585,26.6004415,9.4,82.8358209,17.1641791,100,0,0,100,100,0,50,0,87.4,74.4,67,78,20.4,-3.6,128,110,0.859375,71,75,4,NaN,20.85625
xu_aligned,firsthalf,50,3VSL-Binary,4,85.83783784,14.16216216,214.0348983,76.2,7.5,75,92.5,100,100,0,0,100,100,0,50,0,0,100,35,0,45.79831933,3.202328967,54.20168067,96.79767103,83.20610687,83.75314861,59.07859079,NaN,0.219470408,0.251244589,NaN,71,74.91891892,25.08108108,7.5,83.20610687,16.79389313,100,0,0,100,100,0,50,0,88.8,73.8,70,78.6,18.8,-4.8,131,107,0.816793893,80,86,6,NaN,21.07989822
xu_aligned,firsthalf,50,3VSL-Binary,5,85.09249184,14.90750816,216.6825804,77.4,8.1,81,91.9,100,100,0,0,100,100,0,50,0,0,100,35,0,53.98230088,2.164502165,46.01769912,97.83549784,89.05109489,86.70076726,67.21763085,NaN,0.23108929,0.236763039,NaN,77,75.19042437,24.80957563,8.1,89.05109489,10.94890511,100,0,0,100,100,0,50,0,89.4,78.4,67,76.4,22.4,2,108,118,1.092592593,75,75,0,NaN,21.67654321
xu_aligned,firsthalf,50,3VSL-Binary,6,87.90149893,12.09850107,212.7224605,82.5,6.6,66,93.4,100,100,0,0,100,100,0,50,0,0,100,35,0,53.71428571,2.503293808,46.28571429,97.49670619,83.18584071,90.13398295,65.27777778,NaN,0.232985792,0.247369615,NaN,80,80.83511777,19.16488223,6.6,83.18584071,16.81415929,100,0,0,100,100,0,50,0,91,82.4,73.2,82.6,17.8,-0.2,88,87,0.988636364,89,81,-8,NaN,14.61060606
xu_aligned,firsthalf,50,3VSL-Binary,7,88.34422658,11.65577342,213.1617038,81.7,8.2,82,91.8,100,100,0,0,100,100,0,50,0,0,100,35,0,43.16939891,3.80952381,56.83060109,96.19047619,73.8317757,87.17632552,54.48275862,NaN,0.211843984,0.243373016,NaN,80,79.30283224,20.69716776,8.2,73.8317757,26.1682243,100,0,0,100,100,0,50,0,90.4,78.8,71.8,84.6,18.6,-5.8,106,77,0.726415094,84,86,2,NaN,16.90691824
xu_aligned,firsthalf,50,3VSL-Binary,8,82.52212389,17.47787611,224.325113,73.6,9.6,96,90.4,100,100,0,0,100,100,0,50,0,0,100,35,0,53.03030303,2.8125,46.96969697,97.1875,88.60759494,83.37801609,66.3507109,NaN,0.231068197,0.237244898,NaN,75,70.90707965,29.09292035,9.6,88.60759494,11.39240506,100,0,0,100,100,0,50,0,88.2,74.6,61,72.6,27.2,2,127,137,1.078740157,76,72,-4,NaN,18.77900262
xu_aligned,firsthalf,50,3VSL-Binary,9,79.37365011,20.62634989,228.9144238,64.3,7.4,74,92.6,100,100,0,0,100,100,0,50,0,0,100,35,0,49.01960784,2.811950791,50.98039216,97.18804921,91.62303665,75.23809524,63.86861314,NaN,0.227010999,0.246145125,NaN,69,63.39092873,36.60907127,7.4,91.62303665,8.376963351,100,0,0,100,100,0,50,0,90,63,57,65.6,33,-2.6,185,172,0.92972973,64,64,0,NaN,28.02882883
xu_aligned,firsthalf,50,3VSL-Binary,10,85.83783784,14.16216216,216.3802401,76.7,7.5,75,92.5,100,100,0,0,100,100,0,50,0,0,100,35,0,47.21030043,3.034682081,52.78969957,96.96531792,83.96946565,84.50881612,60.43956044,NaN,0.224815683,0.238062255,NaN,72,74.48648649,25.51351351,7.5,83.96946565,16.03053435,100,0,0,100,100,0,50,0,91,74.6,67.8,78.8,23.2,-4.2,127,106,0.834645669,77,75,-2,NaN,16.04409449
xu_aligned,firsthalf,50,Beta (BRS),1,83.05084746,16.94915254,224.0267096,58.9,5.6,56,94.4,100,100,0,0,100,100,0,50,0,0,100,35,0,36.49635036,1.876172608,63.50364964,98.12382739,93.75,66.70918367,52.53940455,NaN,0.086618988,0.203899264,NaN,45,94.27966102,5.720338983,5.6,93.75,6.25,100,0,0,100,100,0,50,0,93.2,47.2,63.6,70.6,29.6,-23.4,264,147,0.556818182,58,78,20,NaN,31.01363636
xu_aligned,firsthalf,50,Beta (BRS),2,73.23177367,26.76822633,240.9027768,38.2,8.1,81,91.9,100,100,0,0,100,100,0,50,0,0,100,35,0,38.51132686,2.657807309,61.48867314,97.34219269,96.74796748,43.53640416,55.09259259,NaN,0.070994226,0.10511884,NaN,25,94.77693145,5.223068553,8.1,96.74796748,3.25203252,100,0,0,100,100,0,50,0,90.6,22.6,44,53.8,46.6,-31.2,387,231,0.596899225,39,66,27,NaN,61.28165375
xu_aligned,firsthalf,50,Beta (BRS),3,81.89845475,18.10154525,223.5086274,57.1,9.4,94,90.6,100,100,0,0,100,100,0,50,0,0,100,35,0,34.4988345,3.354297694,65.5011655,96.64570231,90.24390244,62.12938005,49.91568297,NaN,0.061905215,0.172272185,NaN,55,94.59161148,5.408388521,9.4,90.24390244,9.756097561,100,0,0,100,100,0,50,0,87.4,42.4,61,71.8,26.4,-29.4,288,141,0.489583333,51,75,24,NaN,36.29305556
xu_aligned,firsthalf,50,Beta (BRS),4,82.27027027,17.72972973,220.9586254,56,7.5,75,92.5,100,100,0,0,100,100,0,50,0,0,100,35,0,33.86363636,3.092783505,66.13636364,96.90721649,90.85365854,61.760841,49.33774834,NaN,0.065470319,0.148052142,NaN,37,94.37837838,5.621621622,7.5,90.85365854,9.146341463,100,0,0,100,100,0,50,0,88.8,40.4,63.4,71.6,25.4,-31.2,298,142,0.476510067,55,85,30,NaN,40.87516779
xu_aligned,firsthalf,50,Beta (BRS),5,82.58977149,17.41022851,220.7210094,59.8,8.1,81,91.9,100,100,0,0,100,100,0,50,0,0,100,35,0,36.31840796,2.707930368,63.68159204,97.29206963,91.25,66.27140975,51.95729537,NaN,0.096554255,0.1845495,NaN,47,93.79760609,6.202393906,8.1,91.25,8.75,100,0,0,100,100,0,50,0,89.4,47.8,62.4,71.8,27,-24,261,141,0.540229885,61,75,14,NaN,30.47049808
xu_aligned,firsthalf,50,Beta (BRS),6,85.01070664,14.98929336,217.4256229,63.5,6.6,66,93.4,100,100,0,0,100,100,0,50,0,0,100,35,0,34.24657534,2.636203866,65.75342466,97.36379613,89.28571429,69.77329975,49.5049505,NaN,0.082898596,0.212980149,NaN,48,94.8608137,5.139186296,6.6,89.28571429,10.71428571,100,0,0,100,100,0,50,0,91,49.8,67.8,77.2,23.2,-27.4,251,114,0.454183267,72,81,9,NaN,19.56972112
xu_aligned,firsthalf,50,Beta (BRS),7,85.83877996,14.16122004,217.5614935,64.8,8.2,82,91.8,100,100,0,0,100,100,0,50,0,0,100,35,0,30.96590909,3.71024735,69.03409091,96.28975265,83.84615385,69.16243655,45.22821577,NaN,0.068896315,0.158432088,NaN,60,95.20697168,4.793028322,8.2,83.84615385,16.15384615,100,0,0,100,100,0,50,0,90.4,50,67.2,79.6,23.2,-29.6,250,102,0.408,68,86,18,NaN,23.33333333
xu_aligned,firsthalf,50,Beta (BRS),8,80.30973451,19.69026549,228.9578866,58.2,9.6,96,90.4,100,100,0,0,100,100,0,50,0,0,100,35,0,39.23444976,2.880658436,60.76555024,97.11934156,92.13483146,65.0137741,55.03355705,NaN,0.096273658,0.174943805,NaN,46,94.91150442,5.088495575,9.6,92.13483146,7.865168539,100,0,0,100,100,0,50,0,88.2,48,57,68.4,31.2,-20.4,260,158,0.607692308,62,72,10,NaN,24.52820513
xu_aligned,firsthalf,50,Beta (BRS),9,76.99784017,23.00215983,232.5121081,48.5,7.4,74,92.6,100,100,0,0,100,100,0,50,0,0,100,35,0,39.61165049,2.189781022,60.38834951,97.81021898,95.77464789,56.38148668,56.04395604,NaN,0.110590366,0.113323973,NaN,43,95.57235421,4.427645788,7.4,95.77464789,4.225352113,100,0,0,100,100,0,50,0,90,36,52.6,61,37.4,-25,320,195,0.609375,46,64,18,NaN,37.88958333
xu_aligned,firsthalf,50,Beta (BRS),10,82.81081081,17.18918919,221.6696158,59,7.5,75,92.5,100,100,0,0,100,100,0,50,0,0,100,35,0,34.87804878,3.106796117,65.12195122,96.89320388,89.93710692,65.14360313,50.26362039,NaN,0.076567781,0.153331869,NaN,49,94.81081081,5.189189189,7.5,89.93710692,10.06289308,100,0,0,100,100,0,50,0,91,45,62.2,73,28.8,-28,275,135,0.490909091,62,74,12,NaN,22.58181818
xu_aligned,firsthalf,50,RUST,1,98.13829787,1.861702128,192.9958018,96.4,24.8,248,75.2,97.14285714,100,5.714285714,0,94.28571429,100,100,51.47058824,10.81081081,5.714285714,100,35,2,5.555555556,1.675977654,94.44444444,98.32402235,14.28571429,95.39295393,8,1,0.279892792,0.247391553,NaN,76,95.21276596,4.787234043,24.8,14.28571429,85.71428571,94.28571429,5.714285714,0,94.28571429,100,100,51.47058824,10.81081081,78.2,92.8,69.4,100,8.8,-7.2,36,0,0,100,100,0,NaN,3.466666667
xu_aligned,firsthalf,50,RUST,2,97.17607973,2.823920266,191.6433844,95.2,39.8,398,60.2,98.57142857,100,2.857142857,0,97.14285714,100,100,50.72463768,5.555555556,2.857142857,100,35,1,2.083333333,2.888086643,97.91666667,97.11191336,5.882352941,91.96581197,3.076923077,1,0.270203008,0.229084807,NaN,69,91.86046512,8.139534884,39.8,5.882352941,94.11764706,97.14285714,2.857142857,0,97.14285714,100,100,50.72463768,5.555555556,63.2,90.4,53.8,100,9.4,-9.6,48,0,0,100,100,0,NaN,3.466666667
xu_aligned,firsthalf,50,RUST,3,96.77419355,3.225806452,198.841476,96.2,28.7,287,71.3,100,100,0,0,100,100,0,50,0,0,100,35,0,0,3.407407407,100,96.59259259,0,94.49275362,0,NaN,0.266851708,0.238513444,NaN,78,94.53015428,5.469845722,28.7,0,100,100,0,0,100,100,0,50,0,70.4,92.4,67.6,100,2.8,-7.6,38,0,0,100,100,0,NaN,3.466666667
